Timestamp,Hostname,Service,Message
01-06-2010 11:31,combo,kernel, BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved)
01-06-2010 11:31,combo,kernel, BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved)
01-06-2010 11:31,combo,kernel,0MB HIGHMEM available.
01-06-2010 11:31,combo,kernel,126MB LOWMEM available.
01-06-2010 11:31,combo,kernel,zapping low mappings.
01-06-2010 11:31,combo,kernel,On node 0 totalpages: 32430
01-06-2010 11:31,combo,syslog,klogd startup succeeded
01-06-2010 11:31,combo,kernel,"  DMA zone: 4096 pages, LIFO batch:1"
01-06-2010 11:31,combo,kernel,"  Normal zone: 28334 pages, LIFO batch:6"
01-06-2010 11:31,combo,irqbalance,irqbalance startup succeeded
01-06-2010 11:31,combo,kernel,"  HighMem zone: 0 pages, LIFO batch:1"
01-06-2010 11:31,combo,kernel,DMI 2.3 present.
01-06-2010 11:31,combo,kernel,ACPI disabled because your bios is from 2000 and too old
01-06-2010 11:31,combo,kernel,You can enable it with acpi=force
01-06-2010 11:31,combo,kernel,Built 1 zonelists
01-06-2010 11:31,combo,kernel,Kernel command line: ro root=LABEL=/ rhgb quiet
01-06-2010 11:31,combo,kernel,mapped 4G/4G trampoline to ffff3000.
01-06-2010 11:31,combo,kernel,Initializing CPU#0
01-06-2010 11:31,combo,kernel,"CPU 0 irqstacks, hard=02345000 soft=02344000"
01-06-2010 11:31,combo,kernel,PID hash table entries: 512 (order 9: 4096 bytes)
01-06-2010 11:31,combo,kernel,Detected 731.221 MHz processor.
01-06-2010 11:31,combo,kernel,Using tsc for high-res timesource
01-06-2010 11:31,combo,kernel,Console: colour VGA+ 80x25
01-06-2010 11:31,combo,kernel,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)"
01-06-2010 11:31,combo,kernel,Calibrating delay loop... 1445.88 BogoMIPS
01-06-2010 11:31,combo,kernel,Security Scaffold v1.0.0 initialized
01-06-2010 11:31,combo,portmap,portmap startup succeeded
01-06-2010 11:31,combo,kernel,SELinux:  Initializing.
01-06-2010 11:31,combo,kernel,SELinux:  Starting in permissive mode
01-06-2010 11:31,combo,kernel,"There is already a security framework initialized, register_security failed."
01-06-2010 11:31,combo,rpc.statd[1636],Version 1.0.6 Starting
01-06-2010 11:31,combo,kernel,Failure registering capabilities with the kernel
01-06-2010 11:31,combo,nfslock,rpc.statd startup succeeded
01-06-2010 11:31,combo,kernel,selinux_register_security:  Registering secondary module capability
01-06-2010 11:31,combo,kernel,Capability LSM initialized
01-06-2010 11:31,combo,kernel,"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)"
01-06-2010 11:31,combo,kernel,"Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)"
01-06-2010 11:31,combo,kernel,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)"
01-06-2010 11:31,combo,kernel,"CPU: L1 I cache: 16K, L1 D cache: 16K"
01-06-2010 11:31,combo,kernel,CPU: L2 cache: 256K
01-06-2010 11:31,combo,kernel,Intel machine check architecture supported.
01-06-2010 11:31,combo,kernel,Intel machine check reporting enabled on CPU#0.
01-06-2010 11:31,combo,kernel,CPU: Intel Pentium III (Coppermine) stepping 06
01-06-2010 11:31,combo,rpcidmapd,rpc.idmapd startup succeeded
01-06-2010 11:31,combo,kernel,Enabling fast FPU save and restore... done.
01-06-2010 11:31,combo,kernel,Enabling unmasked SIMD FPU exception support... done.
01-06-2010 11:31,combo,kernel,Checking 'hlt' instruction... OK.
01-06-2010 11:31,combo,kernel,POSIX conformance testing by UNIFIX
01-06-2010 11:31,combo,kernel,NET: Registered protocol family 16
01-06-2010 11:31,combo,kernel,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1"
01-06-2010 11:31,combo,kernel,PCI: Using configuration type 1
01-06-2010 11:31,combo,kernel,mtrr: v2.0 (20020519)
01-06-2010 11:31,combo,kernel,ACPI: Subsystem revision 20040326
01-06-2010 11:31,combo,kernel,ACPI: Interpreter disabled.
01-06-2010 11:31,combo,kernel,Linux Plug and Play Support v0.97 (c) Adam Belay
01-06-2010 11:31,combo,kernel,usbcore: registered new driver usbfs
01-06-2010 11:31,combo,random,Initializing random number generator:  succeeded
01-06-2010 11:31,combo,kernel,usbcore: registered new driver hub
01-06-2010 11:31,combo,kernel,ACPI: ACPI tables contain no PCI IRQ routing entries
01-06-2010 11:31,combo,kernel,PCI: Invalid ACPI-PCI IRQ routing table
01-06-2010 11:31,combo,kernel,PCI: Probing PCI hardware
01-06-2010 11:31,combo,kernel,PCI: Probing PCI hardware (bus 00)
01-06-2010 11:31,combo,rc,Starting pcmcia:  succeeded
01-06-2010 11:31,combo,kernel,Transparent bridge - 0000:00:1e.0
01-06-2010 11:31,combo,kernel,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0
01-06-2010 11:31,combo,kernel,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac)
01-06-2010 11:31,combo,kernel,audit: initializing netlink socket (disabled)
01-06-2010 11:31,combo,kernel,audit(1118403053.397:0): initialized
01-06-2010 11:31,combo,kernel,"Total HugeTLB memory allocated, 0"
01-06-2010 11:31,combo,kernel,VFS: Disk quotas dquot_6.5.1
01-06-2010 11:31,combo,kernel,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)"
01-06-2010 11:31,combo,kernel,SELinux:  Registering netfilter hooks
01-06-2010 11:31,combo,kernel,Initializing Cryptographic API
01-06-2010 11:31,combo,kernel,pci_hotplug: PCI Hot Plug PCI Core version: 0.5
01-06-2010 11:31,combo,kernel,isapnp: Scanning for PnP cards...
01-06-2010 11:31,combo,sysctl,kernel.core_uses_pid = 1 
01-06-2010 11:31,combo,kernel,isapnp: No Plug & Play device found
01-06-2010 11:31,combo,hcid[1708],HCI daemon ver 2.4 started
01-06-2010 11:31,combo,bluetooth,hcid startup succeeded
01-06-2010 11:31,combo,network,Setting network parameters:  succeeded 
01-06-2010 11:31,combo,kernel,Real Time Clock Driver v1.12
01-06-2010 11:31,combo,bluetooth,sdpd startup succeeded
01-06-2010 11:31,combo,sdpd[1714],sdpd v1.5 started 
01-06-2010 11:31,combo,network,Bringing up loopback interface:  succeeded 
01-06-2010 11:31,combo,kernel,Linux agpgart interface v0.100 (c) Dave Jones
01-06-2010 11:31,combo,kernel,agpgart: Detected an Intel i810 E Chipset.
01-06-2010 11:31,combo,kernel,agpgart: Maximum main memory to use for agp memory: 93M
01-06-2010 11:31,combo,kernel,agpgart: detected 4MB dedicated video ram.
01-06-2010 11:31,combo,kernel,agpgart: AGP aperture is 64M @ 0xf4000000
01-06-2010 11:31,combo,kernel,"Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled"
01-06-2010 11:31,combo,kernel,ttyS0 at I/O 0x3f8 (irq = 4) is a 16550A
01-06-2010 11:31,combo,kernel,ttyS1 at I/O 0x2f8 (irq = 3) is a 16550A
01-06-2010 11:31,combo,kernel,RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize
01-06-2010 11:31,combo,kernel,Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2
01-06-2010 11:31,combo,kernel,ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx
01-06-2010 11:31,combo,kernel,ICH: IDE controller at PCI slot 0000:00:1f.1
01-06-2010 11:31,combo,kernel,ICH: chipset revision 2
01-06-2010 11:31,combo,kernel,ICH: not 100%% native mode: will probe irqs later
01-06-2010 11:31,combo,kernel,"    ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio"
01-06-2010 11:31,combo,kernel,"    ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio"
01-06-2010 11:31,combo,kernel,"hda: IBM-DTLA-307015, ATA DISK drive"
01-06-2010 11:31,combo,kernel,Using cfq io scheduler
01-06-2010 11:31,combo,netfs,Mounting other filesystems:  succeeded
01-06-2010 11:31,combo,kernel,"ide0 at 0x1f0-0x1f7,0x3f6 on irq 14"
01-06-2010 11:31,combo,kernel,"hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive"
01-06-2010 11:31,combo,kernel,hdc: Disabling (U)DMA for SAMSUNG CD-ROM SN-124 (blacklisted)
01-06-2010 11:31,combo,kernel,"ide1 at 0x170-0x177,0x376 on irq 15"
01-06-2010 11:31,combo,kernel,hda: max request size: 128KiB
01-06-2010 11:31,combo,kernel,"hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=29104/16/63, UDMA(66)"
01-06-2010 11:31,combo,kernel, hda: hda1 hda2 hda3
01-06-2010 11:31,combo,kernel,"hdc: ATAPI 24X CD-ROM drive, 128kB Cache"
01-06-2010 11:31,combo,kernel,Uniform CD-ROM driver Revision: 3.20
01-06-2010 11:31,combo,kernel,ide-floppy driver 0.99.newide
01-06-2010 11:31,combo,kernel,usbcore: registered new driver hiddev
01-06-2010 11:31,combo,apmd[1748],"Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)"
01-06-2010 11:31,combo,apmd,apmd startup succeeded
01-06-2010 11:31,combo,kernel,usbcore: registered new driver hid
01-06-2010 11:31,combo,kernel,drivers/usb/input/hid-core.c: v2.0:USB HID core driver
01-06-2010 11:31,combo,kernel,mice: PS/2 mouse device common for all mice
01-06-2010 11:31,combo,kernel,"serio: i8042 AUX port at 0x60,0x64 irq 12"
01-06-2010 11:31,combo,kernel,input: ImPS/2 Logitech Wheel Mouse on isa0060/serio1
01-06-2010 11:31,combo,kernel,"serio: i8042 KBD port at 0x60,0x64 irq 1"
01-06-2010 11:31,combo,kernel,input: AT Translated Set 2 keyboard on isa0060/serio0
01-06-2010 11:31,combo,kernel,"md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27"
01-06-2010 11:31,combo,kernel,NET: Registered protocol family 2
01-06-2010 11:31,combo,kernel,"IP: routing cache hash table of 512 buckets, 4Kbytes"
01-06-2010 11:31,combo,kernel,TCP: Hash tables configured (established 8192 bind 16384)
01-06-2010 11:31,combo,kernel,Initializing IPsec netlink socket
01-06-2010 11:31,combo,kernel,NET: Registered protocol family 1
01-06-2010 11:31,combo,kernel,NET: Registered protocol family 17
01-06-2010 11:31,combo,autofs,automount startup succeeded
01-06-2010 11:31,combo,kernel,checking if image is initramfs...it isn't (no cpio magic); looks like an initrd
01-06-2010 11:31,combo,kernel,Freeing initrd memory: 186k freed
01-06-2010 11:31,combo,kernel,md: Autodetecting RAID arrays.
01-06-2010 11:31,combo,kernel,md: autorun ...
01-06-2010 11:31,combo,kernel,md: ... autorun DONE.
01-06-2010 11:31,combo,smartd[1786],smartd version 5.21 Copyright (C) 2002-3 Bruce Allen 
01-06-2010 11:31,combo,kernel,RAMDISK: Compressed image found at block 0
01-06-2010 11:31,combo,smartd[1786],Home page is http://smartmontools.sourceforge.net/  
01-06-2010 11:31,combo,kernel,VFS: Mounted root (ext2 filesystem).
01-06-2010 11:31,combo,smartd[1786],Opened configuration file /etc/smartd.conf 
01-06-2010 11:31,combo,kernel,EXT3-fs: INFO: recovery required on readonly filesystem.
01-06-2010 11:31,combo,smartd[1786],Configuration file /etc/smartd.conf parsed. 
01-06-2010 11:31,combo,kernel,EXT3-fs: write access will be enabled during recovery.
01-06-2010 11:31,combo,smartd[1786],"Device: /dev/hda, opened "
01-06-2010 11:31,combo,kernel,kjournald starting.  Commit interval 5 seconds
01-06-2010 11:31,combo,smartd[1786],"Device: /dev/hda, found in smartd database. "
01-06-2010 11:31,combo,kernel,EXT3-fs: recovery complete.
01-06-2010 11:31,combo,smartd[1786],"Device: /dev/hda, is SMART capable. Adding to ""monitor"" list. "
01-06-2010 11:31,combo,kernel,EXT3-fs: mounted filesystem with ordered data mode.
01-06-2010 11:31,combo,smartd[1786],Monitoring 1 ATA and 0 SCSI devices 
01-06-2010 11:31,combo,kernel,Freeing unused kernel memory: 144k freed
01-06-2010 11:31,combo,apmd[1748],Charge: * * * (-1% unknown)
01-06-2010 11:31,combo,smartd[1788],smartd has fork()ed into background mode. New PID=1788. 
01-06-2010 11:31,combo,smartd,smartd startup succeeded
01-06-2010 11:31,combo,kernel,SELinux:  Disabled at runtime.
01-06-2010 11:31,combo,kernel,SELinux:  Unregistering netfilter hooks
01-06-2010 11:31,combo,kernel,NET: Registered protocol family 10
01-06-2010 11:31,combo,kernel,Disabled Privacy Extensions on device 022db720(lo)
01-06-2010 11:31,combo,kernel,IPv6 over IPv4 tunneling driver
01-06-2010 11:31,combo,kernel,USB Universal Host Controller Interface driver v2.2
01-06-2010 11:31,combo,kernel,PCI: Found IRQ 11 for device 0000:00:1f.2
01-06-2010 11:31,combo,kernel,uhci_hcd 0000:00:1f.2: UHCI Host Controller
01-06-2010 11:31,combo,kernel,"uhci_hcd 0000:00:1f.2: irq 11, io base 0000ff80"
01-06-2010 11:31,combo,kernel,"uhci_hcd 0000:00:1f.2: new USB bus registered, assigned bus number 1"
01-06-2010 11:31,combo,kernel,hub 1-0:1.0: USB hub found
01-06-2010 11:31,combo,kernel,hub 1-0:1.0: 2 ports detected
01-06-2010 11:31,combo,rc,Starting hpoj:  succeeded
01-06-2010 11:31,combo,kernel,"EXT3 FS on hda2, internal journal"
01-06-2010 11:31,combo,kernel,device-mapper: 4.1.0-ioctl (2003-12-10) initialised: dm@uk.sistina.com
01-06-2010 11:31,combo,kernel,cdrom: open failed.
01-06-2010 11:31,combo,kernel,Adding 262072k swap on /dev/hda3.  Priority:-1 extents:1
01-06-2010 11:31,combo,kernel,kjournald starting.  Commit interval 5 seconds
01-06-2010 11:31,combo,kernel,"EXT3 FS on hda1, internal journal"
01-06-2010 11:31,combo,kernel,EXT3-fs: mounted filesystem with ordered data mode.
01-06-2010 11:31,combo,kernel,IA-32 Microcode Update Driver: v1.13 <tigran@veritas.com>
01-06-2010 11:31,combo,kernel,microcode: CPU0 already at revision 0x8 (current=0x8)
01-06-2010 11:31,combo,kernel,microcode: No suitable data for cpu 0
01-06-2010 11:31,combo,kernel,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]"
01-06-2010 11:31,combo,kernel,parport0: irq 7 detected
01-06-2010 11:31,combo,kernel,SCSI subsystem initialized
01-06-2010 11:31,combo,kernel,inserting floppy driver for 2.6.5-1.358
01-06-2010 11:31,combo,kernel,Floppy drive(s): fd0 is 1.44M
01-06-2010 11:31,combo,kernel,FDC 0 is a National Semiconductor PC87306
01-06-2010 11:31,combo,kernel,PCI: Found IRQ 5 for device 0000:01:0c.0
01-06-2010 11:31,combo,kernel,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
01-06-2010 11:31,combo,kernel,0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19
01-06-2010 11:31,combo,kernel,ip_tables: (C) 2000-2002 Netfilter core team
01-06-2010 11:31,combo,kernel,PCI: Found IRQ 5 for device 0000:01:0c.0
01-06-2010 11:31,combo,kernel,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
01-06-2010 11:31,combo,kernel,0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19
01-06-2010 11:31,combo,kernel,ip_tables: (C) 2000-2002 Netfilter core team
01-06-2010 11:31,combo,kernel,process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT
01-06-2010 11:31,combo,kernel,Bluetooth: Core ver 2.4
01-06-2010 11:31,combo,kernel,NET: Registered protocol family 31
01-06-2010 11:31,combo,kernel,Bluetooth: HCI device and connection manager initialized
01-06-2010 11:31,combo,kernel,Bluetooth: HCI socket layer initialized
01-06-2010 11:31,combo,kernel,Bluetooth: L2CAP ver 2.1
01-06-2010 11:31,combo,kernel,Bluetooth: L2CAP socket layer initialized
01-06-2010 11:31,combo,kernel,Bluetooth: RFCOMM ver 1.2
01-06-2010 11:31,combo,kernel,Bluetooth: RFCOMM socket layer initialized
01-06-2010 11:31,combo,kernel,Bluetooth: RFCOMM TTY layer initialized
01-06-2010 11:31,combo,kernel,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]"
01-06-2010 11:31,combo,kernel,parport0: irq 7 detected
01-06-2010 11:31,combo,kernel,lp0: using parport0 (polling).
01-06-2010 11:31,combo,kernel,lp0: console ready
01-06-2010 11:32,combo,cups,cupsd startup succeeded
01-06-2010 11:32,combo,sshd, succeeded
01-06-2010 11:32,combo,xinetd,xinetd startup succeeded
01-06-2010 11:32,combo,sendmail,sendmail startup succeeded
01-06-2010 11:32,combo,sendmail,sm-client startup succeeded
01-06-2010 11:32,combo,xinetd[2034],No such internal service: services/stream - DISABLING
01-06-2010 11:32,combo,xinetd[2034],bind failed (Address already in use (errno = 98)). service = telnet
01-06-2010 11:32,combo,xinetd[2034],Service telnet failed to start and is deactivated.
01-06-2010 11:32,combo,xinetd[2034],xinetd Version 2.3.13 started with libwrap loadavg options compiled in.
01-06-2010 11:32,combo,xinetd[2034],Started working: 30 available services
01-06-2010 11:32,combo,spamassassin,spamd startup succeeded
01-06-2010 11:32,combo,privoxy,Jun 10 11:32:05 Privoxy(-150769536) Info: loading configuration file '/etc/privoxy/config':
01-06-2010 11:32,combo,privoxy,privoxy startup succeeded
01-06-2010 11:32,combo,gpm[2094],*** info [startup.c(95)]: 
01-06-2010 11:32,combo,gpm[2094],Started gpm successfully. Entered daemon mode.
01-06-2010 11:32,combo,gpm[2094],*** info [mice.c(1766)]: 
01-06-2010 11:32,combo,gpm[2094],imps2: Auto-detected intellimouse PS/2
01-06-2010 11:32,combo,gpm,gpm startup succeeded
01-06-2010 11:32,combo,su(pam_unix)[2103],session opened for user htt by (uid=0)
01-06-2010 11:32,combo,su(pam_unix)[2103],session closed for user htt
01-06-2010 11:32,combo,IIim,htt startup succeeded
01-06-2010 11:32,combo,udev[2118],creating device node '/udev/lp0'
01-06-2010 11:32,combo,htt_server[2106],started.
01-06-2010 11:32,combo,canna, succeeded
01-06-2010 11:32,combo,crond,crond startup succeeded
01-06-2010 11:32,combo,xfs,xfs startup succeeded
01-06-2010 11:32,combo,anacron,anacron startup succeeded
01-06-2010 11:32,combo,atd,atd startup succeeded
01-06-2010 11:32,combo,readahead,Starting background readahead: 
01-06-2010 11:32,combo,rc,Starting readahead:  succeeded
01-06-2010 11:32,combo,messagebus,messagebus startup succeeded
01-06-2010 11:32,combo,httpd,httpd startup succeeded
01-06-2010 11:32,combo,squid[2292],Squid Parent: child process 2295 started
01-06-2010 15:32,combo,named[2306],starting BIND 9.2.3 -u named -t /var/named/chroot
01-06-2010 15:32,combo,named[2306],using 1 CPU
01-06-2010 11:32,combo,named,named startup succeeded
01-06-2010 15:32,combo,named[2306],loading configuration from '/etc/named.conf'
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface lo, 127.0.0.1#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0, 63.126.79.67#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:1, 63.126.79.69#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:2, 63.126.79.70#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:3, 63.126.79.71#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:4, 63.126.79.72#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:5, 63.126.79.73#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:6, 63.126.79.75#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:7, 63.126.79.80#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:8, 63.126.79.81#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:9, 63.126.79.82#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:10, 63.126.79.83#53"
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:11, 63.126.79.84#53"
01-06-2010 11:32,combo,snmpd,snmpd startup succeeded
01-06-2010 15:32,combo,named[2306],"listening on IPv4 interface eth0:12, 63.126.79.85#53"
